"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.811134375E0;6.447259903E0;-1.129292297E1;9.950110316E-1
2.823045312E0;6.353818893E0;-1.212245560E1;6.497288942E-1
2.834960937E0;5.695949554E0;-1.276901436E1;-3.107290566E-1
2.846868750E0;4.037754059E0;-1.252115822E1;-1.385304213E0
2.858781250E0;2.379204273E0;-1.151862907E1;-2.501327991E0
2.870692187E0;1.684445381E0;-1.006922626E1;-3.250061750E0
2.882603125E0;1.272872567E0;-9.774079323E0;-3.097330809E0
2.894515625E0;5.215815902E-1;-1.032384586E1;-1.607016921E0
2.906426562E0;5.191970468E-1;-1.076999092E1;2.289431393E-1
2.918339062E0;1.179029465E0;-1.063955498E1;1.521342754E0
2.930250000E0;1.673671484E0;-1.038885212E1;2.524360180E0
2.942162500E0;1.501135707E0;-1.020715237E1;3.344852924E0
2.954073437E0;8.040687442E-1;-1.007954121E1;3.701589108E0
2.965984375E0;-6.895300746E-2;-1.023095036E1;3.355119467E0
2.977896875E0;-6.639887691E-1;-1.041626167E1;2.688784122E0
2.989807812E0;-1.087628365E0;-1.077729797E1;2.036594152E0
3.001718750E0;-1.960525632E0;-1.149415016E1;1.222364545E0
3.013639062E0;-2.521362543E0;-1.244014740E1;2.574820220E-1
3.025543750E0;-2.484003305E0;-1.323702431E1;-3.808983564E-1
3.037457812E0;-1.893995523E0;-1.336070919E1;-3.222212493E-1
3.049365625E0;-8.670553565E-1;-1.251391792E1;4.000040591E-1
3.061281250E0;1.473104358E-1;-1.140809345E1;1.180906534E0
3.073195312E0;9.588873386E-1;-1.066396618E1;1.466822028E0
3.085101562E0;1.291528225E0;-9.979770660E0;1.480411530E0
3.097012500E0;1.058763862E0;-9.456694603E0;1.368669271E0
3.108923437E0;6.849332452E-1;-9.398764610E0;1.037292719E0
3.120835937E0;1.364024729E-1;-9.495269775E0;4.319810271E-1
3.132748437E0;-5.740242600E-1;-9.493938446E0;-2.943718731E-1
3.144657812E0;-1.118992448E0;-9.478146553E0;-8.512727618E-1
3.156571875E0;-1.509774089E0;-9.412324905E0;-9.781559110E-1
3.168481250E0;-1.746349812E0;-9.146894455E0;-6.652241945E-1
3.180393750E0;-1.792921901E0;-8.726366997E0;-1.714248443E-3
3.192304687E0;-1.704882383E0;-8.406847000E0;6.461663246E-1
3.204215625E0;-1.412329912E0;-8.266153336E0;1.141526580E0
3.216128125E0;-9.723523855E-1;-8.456300735E0;1.324462771E0
3.228039062E0;-4.176445305E-1;-9.039202690E0;1.224730015E0
3.239953125E0;4.304104447E-1;-9.319909096E0;8.490892649E-1
3.251865625E0;1.233866215E0;-9.473434448E0;5.497278571E-1
3.263781250E0;1.771699667E0;-9.728743553E0;4.474188089E-1
3.275685937E0;1.772973418E0;-9.961660385E0;4.597442150E-1
3.287596875E0;1.735882401E0;-1.016272545E1;4.414141774E-1
3.299509375E0;1.713156581E0;-1.021653748E1;2.827647924E-1
3.311426562E0;1.576131701E0;-9.932144165E0;-1.368525624E-1
3.323332812E0;1.240694404E0;-9.355342865E0;-7.487338781E-1
3.335243750E0;9.432388544E-1;-8.882938385E0;-5.178754330E-1
3.347154687E0;5.936949849E-1;-8.641401291E0;1.170668900E-1
3.359067187E0;3.487585783E-1;-8.621616364E0;3.889715970E-1
3.370979687E0;4.240418375E-1;-8.555516243E0;2.358863205E-1
3.382889062E0;5.741583109E-1;-8.411166191E0;-2.434998900E-1
3.394801562E0;5.104246736E-1;-8.104544640E0;-4.553771615E-1
3.406712500E0;6.891087294E-1;-7.575340271E0;-5.153950453E-1
3.418625000E0;8.132432699E-1;-7.722545624E0;-3.913753629E-1
3.430535937E0;7.606091499E-1;-8.759752274E0;-2.377442271E-1
3.442470312E0;1.149207234E0;-9.487847328E0;-1.283761382E0
3.454359375E0;1.815753102E0;-8.877019882E0;-2.257358551E0
3.466270312E0;2.179604530E0;-7.492826462E0;-1.312616348E0
3.478182812E0;2.050097466E0;-6.708936214E0;6.303262711E-1
3.490095312E0;1.756798267E0;-7.359028816E0;1.836065412E0
3.502006250E0;1.348625064E0;-8.651400566E0;2.169510841E0
3.513917187E0;1.045365930E0;-9.597856522E0;2.254246235E0
3.525829687E0;9.664147496E-1;-1.033665943E1;2.489682436E0
3.537740625E0;1.337506413E0;-1.055203247E1;2.539989471E0
3.549657812E0;2.054531574E0;-9.804198265E0;2.037350655E0
3.561564062E0;3.250827789E0;-8.708094597E0;2.979344428E-1
3.573476562E0;4.016196728E0;-7.892705917E0;-2.196201086E0
3.585387500E0;4.558646202E0;-7.480300426E0;-4.231512070E0
3.597298437E0;4.796706676E0;-7.757902622E0;-2.867114067E0
3.609210937E0;4.488036633E0;-8.678099632E0;-4.891449809E-1
3.621121875E0;3.368402243E0;-1.009650230E1;1.308919668E0
3.633032812E0;3.112740040E0;-1.082938576E1;2.230754375E0
3.644945312E0;3.367195845E0;-1.062138748E1;2.442995548E0
3.656856250E0;4.377673149E0;-9.783885956E0;1.908494711E0
3.668782812E0;5.257973671E0;-8.884537697E0;3.790212572E-1
3.680690625E0;5.578835011E0;-8.027748108E0;-2.559248209E0
3.692592187E0;5.451511383E0;-7.432463646E0;-4.378669262E0
3.704503125E0;4.661242485E0;-7.669509411E0;-4.209140778E0
3.716414062E0;3.765265226E0;-9.279523849E0;-2.214368343E0
3.728343750E0;3.344316721E0;-1.140763378E1;3.064674139E-1
3.740237500E0;3.225075960E0;-1.246522903E1;1.818836689E0
3.752153125E0;3.341185093E0;-1.169862461E1;1.785509348E0
3.764060937E0;3.675070763E0;-9.365342140E0;1.424358487E-1
3.775971875E0;3.381436586E0;-7.702759743E0;-1.258852005E0
3.787890625E0;2.125361681E0;-7.082699776E0;-2.589989901E0
3.799795312E0;1.501432657E0;-7.298120499E0;-3.695210934E0
3.811707812E0;1.629522443E0;-7.839373112E0;-1.889446497E0
3.823618750E0;1.995998025E0;-8.328738213E0;1.422184587E0
3.835529687E0;2.010190964E0;-8.919157982E0;3.445888519E0
3.847443750E0;2.291078568E0;-9.459596634E0;4.080974579E0
3.859357812E0;3.198232174E0;-9.952571869E0;3.722677231E0
3.871265625E0;4.556702137E0;-9.924224854E0;2.323821783E0
3.883176562E0;5.628643513E0;-9.432790756E0;-5.516240373E-3
3.895089062E0;5.580175400E0;-9.355888367E0;-3.135886908E0
3.907004687E0;4.150827408E0;-9.602635384E0;-5.929681301E0
3.918923437E0;2.375804663E0;-9.870077133E0;-4.909990788E0
3.930832812E0;2.003353119E0;-9.730179787E0;-1.431579351E0
3.942734375E0;1.791810989E0;-1.013144684E1;2.403041124E0
3.954646875E0;3.306890726E0;-9.505517006E0;1.310134983E1
3.966557812E0;7.744792461E0;-8.605440140E0;9.347605705E0
3.978470312E0;6.615370750E0;-9.447241783E0;-6.135659218E0
3.990381250E0;4.460139275E0;-1.028721428E1;-8.755978346E-1
4.002293750E0;3.201306105E0;-1.159141350E1;-1.590142608E0
4.014204687E0;4.266764164E0;-1.258685493E1;-5.508005023E-1
4.026117187E0;4.659815311E0;-1.171387100E1;2.458107710E0
4.038028125E0;3.261697531E0;-9.399971008E0;2.639923334E0
4.049939062E0;2.964146137E0;-8.061142921E0;1.839139581E0
4.061851562E0;3.627809286E0;-8.565812111E0;1.189056277E0
4.073762500E0;4.188827991E0;-9.806515694E0;8.727726936E-1
4.085678125E0;5.495861530E0;-1.056404209E1;1.570941091E0
4.097584375E0;5.799110889E0;-1.041370487E1;1.721067190E0
4.109496875E0;4.304966450E0;-1.013253880E1;2.093097448E0
4.121409375E0;4.755842313E-2;-1.035260487E1;1.165717602E0
4.133320312E0;-1.084343553E0;-1.063916206E1;-1.735288739E0
4.145231250E0;-5.112961531E-1;-1.210047722E1;-1.986172199E0
4.157143750E0;4.363671839E-1;-1.425117016E1;-1.203584313E0
4.169054687E0;1.833872318E0;-1.637754631E1;3.658244312E-1
4.180967187E0;3.570817947E0;-1.665429688E1;6.638517857E0
4.192878125E0;5.557947636E0;-1.476749325E1;5.187219620E0
4.204796875E0;5.971445084E0;-1.201702499E1;2.768070459E0
4.216701562E0;5.203203678E0;-9.421422958E0;8.219485879E-1
4.228612500E0;3.741007090E0;-7.821771145E0;-6.218029261E-1
4.240523437E0;1.501700759E0;-7.647970676E0;-1.532432795E0
4.252435937E0;-3.953784704E-1;-8.113767624E0;-1.158630848E0
4.264346875E0;-3.588238060E-1;-8.156604767E0;-4.892790690E-2
4.276268750E0;-1.430870593E-1;-8.108874321E0;4.089583755E-1
4.288170312E0;-5.308519602E-1;-8.842399597E0;3.159771860E-1
4.300082812E0;-1.451326728E0;-1.026043797E1;-1.504248142E0
4.311993750E0;-1.461602688E0;-1.080822182E1;-3.809385538E0
4.323907812E0;-9.986598492E-1;-1.026197910E1;-2.498033524E0
4.335817187E0;-9.104574323E-1;-9.498439789E0;3.707565069E-1
4.347728125E0;-9.257228971E-1;-8.873409271E0;2.476964474E0
4.359640625E0;-5.724632144E-1;-8.249432564E0;3.813541889E0
4.371551562E0;-3.529723883E-1;-7.882468700E0;4.542356014E0
4.383464062E0;-6.385335922E-1;-7.895349503E0;4.549203396E0
4.395375000E0;-1.031843543E0;-8.537148476E0;3.869681120E0
4.407287500E0;-1.272901297E0;-9.267322540E0;2.675127745E0
4.419198437E0;-1.664659619E0;-9.833139420E0;1.405109167E0
4.431109375E0;-2.417664766E0;-1.003075695E1;-6.356126815E-2
4.443023437E0;-3.499642849E0;-1.028575897E1;-5.678864479E0
4.454940625E0;-3.594022512E0;-1.010672092E1;-7.984327793E0
4.466853125E0;-2.500810862E0;-9.412459373E0;-4.302274704E0
4.478756250E0;-1.330199361E0;-9.060606956E0;4.200387746E-2
4.490668750E0;-1.039562374E-1;-8.700375557E0;2.954301357E0
4.502585937E0;7.542501092E-1;-8.598622322E0;3.605667830E0
4.514496875E0;8.217762113E-1;-8.683578491E0;2.983338118E0
4.526403125E0;5.315127373E-1;-8.884298325E0;1.873242497E0
4.538314062E0;-5.151364580E-2;-9.308933258E0;1.273906827E-1
4.550226562E0;-4.638718069E-1;-9.417142868E0;-2.175926924E0
4.562137500E0;-6.749254465E-1;-9.089117050E0;-4.195781231E0
4.574048437E0;-5.745509863E-1;-8.856736183E0;-4.155999184E0
4.585960937E0;3.751043677E-1;-8.676931381E0;-2.740719318E0
4.597871875E0;1.460281134E0;-8.505343437E0;-7.065576911E-1
4.609782812E0;2.258546114E0;-8.836089134E0;7.557058334E-1
4.621704687E0;3.302638531E0;-9.021448135E0;8.797637820E-1
4.633606250E0;4.487423420E0;-9.065587044E0;6.090753078E-1
4.645517187E0;5.000759125E0;-9.026523590E0;6.728377342E-1
4.657429687E0;4.559929848E0;-9.024608612E0;1.382393003E0
4.669342187E0;3.895088434E0;-9.355342865E0;1.994542360E0
4.681259375E0;3.703734398E0;-9.946011543E0;2.273198843E0
4.693164062E0;4.100338459E0;-9.983562469E0;1.752603531E0
4.705079687E0;4.385651112E0;-9.203943253E0;8.332779408E-1
4.716987500E0;4.426294804E0;-7.743020535E0;-4.863198102E-1
4.728898437E0;1.921097875E0;-6.845616341E0;-3.743344069E0
4.740810937E0;1.207348034E-1;-6.466547489E0;-5.233236313E0
4.752721875E0;-1.582596064E0;-6.029624462E0;-3.945874214E0
4.764634375E0;-2.360022068E0;-5.390688896E0;-2.003017902E0
4.776545312E0;-1.009366751E0;-4.170584679E0;3.631046414E-1
4.788457812E0;-2.103641331E-1;-2.928405523E0;1.393013597E0
4.800368750E0;4.020247757E-1;-4.397564411E0;2.269310474E0
