"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
5.484847778E0;-6.737843752E-1;-6.056118011E-1;-7.948334217E-1
5.494864778E0;-5.815436840E-1;-7.210653424E-1;-8.620285988E-1
5.514865778E0;-3.090977967E-1;-7.161784172E-1;-9.518257976E-1
5.534809778E0;4.703662172E-2;-2.922379375E-1;-1.019631743E0
5.544870778E0;1.624901444E-1;2.357940003E-2;-1.041012049E0
5.565368778E0;6.719517708E-2;1.775174439E-1;-9.542692900E-1
5.584989778E0;-6.621779203E-1;1.781283021E-1;-4.246490896E-1
5.595069778E0;-9.126326442E-1;9.443975985E-2;-1.864116341E-1
5.614897778E0;-3.500257730E-1;-2.156598568E0;-3.831102550E-1
5.634809778E0;1.227228284E0;-4.274468422E0;-1.256036639E0
5.654824778E0;1.502728462E0;1.425515175E0;-1.321399212E0
5.674777778E0;1.098946571E0;2.452379704E0;-1.864116341E-1
5.684859778E0;1.607797384E0;1.070602417E0;-4.713436216E-2
5.704786778E0;1.613906026E0;1.818912387E0;-1.114315867E0
5.724678778E0;1.423926950E0;2.194594383E0;-7.557380795E-1
5.734797778E0;1.537547827E0;1.600222588E0;-8.565308452E-1
5.744895778E0;1.601688743E0;1.519588351E0;-8.479787111E-1
5.754902778E0;1.614516854E0;1.633209348E0;-6.928189397E-1
5.775057778E0;1.499063373E0;2.078530073E0;-2.450547069E-1
5.794840778E0;1.459967971E0;2.423058033E0;2.861292660E-2
5.804926778E0;1.524719715E0;2.580661297E0;1.275731027E-1
5.824771778E0;1.675603390E0;3.157318115E0;3.193847835E-1
5.844907778E0;1.640173197E0;3.642345190E0;4.055167735E-1
5.864729778E0;1.620625496E0;3.799337387E0;3.694757223E-1
5.874920778E0;1.662164330E0;3.738861799E0;3.633670807E-1
5.894865778E0;1.789224267E0;3.406551123E0;3.279368877E-1
5.905187778E0;1.855808616E0;2.914804697E0;3.761952519E-1
5.924780778E0;1.862528086E0;2.526905060E0;5.301333070E-1
5.935247778E0;1.824654460E0;2.427944899E0;6.144326925E-1
5.954819778E0;1.807550311E0;2.214142084E0;6.761300564E-1
5.965521778E0;1.844202161E0;2.207422733E0;6.242065430E-1
5.985125778E0;1.937053680E0;2.184209824E0;3.981863856E-1
5.995339778E0;1.959655762E0;2.145725250E0;2.100399137E-1
6.014689778E0;1.909564734E0;1.903211713E0;-3.262997866E-1
6.025293778E0;1.873523712E0;1.516534090E0;-6.598322392E-1
6.045104778E0;1.801441669E0;7.535633445E-1;-1.312236190E0
6.064832778E0;1.621236324E0;2.880840302E-1;-1.495495796E0
6.084823778E0;1.265712857E0;2.776993215E-1;-1.191895843E0
6.104693778E0;9.896017313E-1;1.252640247E0;-6.751038432E-1
6.125667778E0;7.134906054E-1;2.666793346E0;1.251296401E-1
6.144698778E0;5.839871764E-1;2.751703501E0;9.947329760E-2
6.154869778E0;5.962045193E-1;2.440773249E0;-1.292590890E-2
