"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.028823969E2;5.093419497E1;7.408753485E0;2.535483171E2;1.681726098E0;1.160263519E2;4.900000095E0;0.000000000E0
2.038855073E2;5.093419844E1;7.408762402E0;2.526934596E2;1.653872490E0;8.556602478E1;7.909599304E1;0.000000000E0
2.048848135E2;5.093419990E1;7.408767753E0;2.524508748E2;1.635514259E0;8.450911713E1;7.970767212E1;0.000000000E0
2.058846068E2;5.093420154E1;7.408770676E0;2.523658236E2;1.634651423E0;8.306314087E1;8.041433716E1;0.000000000E0
2.068919776E2;5.093420248E1;7.408771732E0;2.519241743E2;1.578688979E0;8.255487061E1;8.095368958E1;0.000000000E0
2.078822427E2;5.093420408E1;7.408772192E0;2.517600229E2;1.555398464E0;8.125552368E1;8.191779327E1;0.000000000E0
2.088937984E2;5.093420724E1;7.408772735E0;2.520289493E2;1.599158287E0;7.893035889E1;8.261009979E1;0.000000000E0
2.098861838E2;5.093421090E1;7.408773100E0;2.518490547E2;1.631885052E0;7.676253510E1;8.361317444E1;0.000000000E0
2.108859562E2;5.093421451E1;7.408773370E0;2.520187389E2;1.728426933E0;7.496025085E1;8.483002472E1;0.000000000E0
2.118806073E2;5.093421852E1;7.408773509E0;2.520123985E2;1.750420451E0;7.313739014E1;8.607116699E1;0.000000000E0
2.128882370E2;5.093422206E1;7.408773855E0;2.521412805E2;1.664293051E0;7.187748718E1;8.729815674E1;0.000000000E0
2.138854760E2;5.093422201E1;7.408776077E0;2.521258982E2;1.588948131E0;3.281769104E2;8.850798035E1;0.000000000E0
2.148784625E2;5.093422317E1;7.408779443E0;2.508165416E2;1.547990680E0;3.314360657E2;8.616638947E1;0.000000000E0
2.158955010E2;5.093422671E1;7.408783710E0;2.511527577E2;1.537148833E0;3.356481934E2;8.508528137E1;0.000000000E0
2.168817463E2;5.093423393E1;7.408786761E0;2.518845196E2;1.504568100E0;3.388910217E2;8.177412415E1;0.000000000E0
2.178908062E2;5.093424234E1;7.408789772E0;2.521521114E2;1.538928986E0;3.420834656E2;8.210485077E1;0.000000000E0
2.189236036E2;5.093425042E1;7.408792927E0;2.525285587E2;1.655935764E0;3.455107422E2;8.216638184E1;0.000000000E0
2.199022094E2;5.093425773E1;7.408795308E0;2.528755250E2;1.658966303E0;3.485180969E2;8.121856689E1;0.000000000E0
2.208867042E2;5.093426401E1;7.408789336E0;2.522575898E2;1.576137543E0;1.793836670E2;7.962989044E1;0.000000000E0
2.218904224E2;5.093427063E1;7.408785683E0;2.530012565E2;1.580929518E0;1.043081055E2;7.914190674E1;0.000000000E0
2.228958062E2;5.093428638E1;7.408782816E0;2.530090692E2;1.619258285E0;1.007090073E2;4.900000095E0;0.000000000E0
2.238815870E2;5.093429501E1;7.408780584E0;2.522650068E2;1.364174008E0;9.750652313E1;7.967078400E1;0.000000000E0
2.248848078E2;5.093429865E1;7.408779375E0;2.523430172E2;1.165997624E0;2.368497314E2;7.991525269E1;0.000000000E0
2.258817771E2;5.093429901E1;7.408779366E0;2.524477541E2;1.195186615E0;3.344869690E2;8.046644592E1;0.000000000E0
2.268897625E2;5.093429879E1;7.408780564E0;2.526086112E2;1.235782981E0;3.392180786E2;8.118325043E1;0.000000000E0
2.278810016E2;5.093429861E1;7.408782282E0;2.527706581E2;1.263952374E0;3.180138245E2;8.198565674E1;0.000000000E0
2.288826088E2;5.093429555E1;7.408777500E0;2.527924145E2;1.313402534E0;2.524770813E2;8.306784058E1;0.000000000E0
2.298809406E2;5.093428746E1;7.408766831E0;2.529095630E2;1.171335816E0;2.415872803E2;4.900000095E0;0.000000000E0
2.308874766E2;5.093428077E1;7.408758962E0;2.530807286E2;1.014795065E0;2.180420837E2;8.468103790E1;0.000000000E0
2.318867167E2;5.093427611E1;7.408751641E0;2.540153863E2;1.106838584E0;2.199214478E2;4.900000095E0;0.000000000E0
2.328883255E2;5.093427835E1;7.408752062E0;2.559954622E2;1.152355313E0;1.777611694E2;4.900000095E0;0.000000000E0
2.338834500E2;5.093428176E1;7.408754825E0;2.572367388E2;1.260588288E0;1.152120972E2;8.290824127E1;0.000000000E0
2.348817974E2;5.093428519E1;7.408758666E0;2.576814754E2;1.425019860E0;1.517082520E2;8.317401123E1;0.000000000E0
2.358788281E2;5.093428663E1;7.408762255E0;2.588570130E2;1.465566516E0;2.601700745E2;8.357851410E1;0.000000000E0
2.368889161E2;5.093428609E1;7.408765314E0;2.601446994E2;1.213262677E0;2.558442535E2;8.403163910E1;0.000000000E0
2.378878062E2;5.093428778E1;7.408765991E0;2.621954528E2;1.123245239E0;9.876480103E-1;8.405713654E1;0.000000000E0
2.388866401E2;5.093429233E1;7.408769216E0;2.659458254E2;1.338672757E0;7.780380249E1;4.900000095E0;0.000000000E0
2.398827031E2;5.093429732E1;7.408776252E0;2.684791860E2;1.218251586E0;7.714950562E1;7.977874756E1;0.000000000E0
2.408873557E2;5.093430208E1;7.408784640E0;2.706451443E2;1.128213286E0;5.107576370E1;7.894918060E1;0.000000000E0
2.419187812E2;5.093430529E1;7.408792273E0;2.711825906E2;1.073348880E0;5.186018372E1;7.959830475E1;0.000000000E0
2.428966312E2;5.093430554E1;7.408796799E0;2.710009172E2;9.346436262E-1;3.489156494E2;8.041344452E1;0.000000000E0
2.438963109E2;5.093430583E1;7.408797777E0;2.711267106E2;1.030333281E0;2.526735992E2;8.122113037E1;0.000000000E0
2.448852906E2;5.093430563E1;7.408798122E0;2.713652354E2;9.133524895E-1;2.498618622E2;8.011737061E1;0.000000000E0
