"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
5.106100000E0;-2.470099926E0;-9.740999937E-1;-1.867599964E0
5.125951562E0;-1.950599909E0;6.739999652E-1;-2.039099932E0
5.145804687E0;-1.056299925E0;3.534999788E-1;-9.238999486E-1
5.165657812E0;-1.180599928E0;-2.068500042E0;8.457999825E-1
5.185509375E0;-1.567999959E0;-2.646600008E0;1.177199960E0
5.205362500E0;-9.143999815E-1;-6.541000009E-1;-1.932500005E0
5.225215625E0;9.409999847E-1;1.964999884E-1;-1.833299994E0
5.245067187E0;3.179199934E0;2.823999822E-1;-2.117999941E-1
5.264920312E0;4.021599770E0;2.967000008E-1;1.608999968E-1
5.284773437E0;3.306599855E0;4.369999766E-1;-6.740999818E-1
5.304626562E0;2.669800043E0;4.980999827E-1;-1.648699999E0
5.324478125E0;1.070299983E0;-1.306999922E-1;-2.139299870E0
5.344331250E0;-1.234999970E-1;-1.065400004E0;-1.000699997E0
5.364184375E0;-5.403000116E-1;-1.331099987E0;7.375999689E-1
5.384035937E0;-6.243999600E-1;-3.411999941E-1;1.359200001E0
5.403889062E0;-1.378799915E0;-5.789999962E-1;5.218999863E0
5.423742187E0;-1.187999994E-1;-2.254899979E0;1.096599960E1
5.443595312E0;2.992100000E0;-1.667999923E-1;-6.069299698E0
5.463446875E0;5.319900036E0;1.976499915E0;-1.809199929E0
5.483300000E0;3.856999874E0;2.828699827E0;-1.258099914E0
5.503153125E0;5.920999646E-1;2.093600035E0;-1.332999945E0
5.523004687E0;-2.346099854E0;1.028200030E0;-2.365999967E-1
5.542857812E0;-3.339299917E0;7.358999848E-1;-7.864999771E-1
5.562709375E0;-3.550799847E0;8.003000021E-1;-1.283999920E0
5.582562500E0;-4.329199791E0;8.904999495E-1;-1.457899928E0
5.602415625E0;-3.994399786E0;9.332000017E-1;-1.412599921E0
5.622267187E0;-2.412400007E0;1.147199988E0;-1.322099924E0
5.642120312E0;-4.746999741E-1;1.424399972E0;-1.325999975E0
5.661971875E0;5.200999975E-1;1.207099915E0;-1.167299986E0
5.681825000E0;5.378999710E-1;9.073999524E-1;-5.604000092E-1
5.701678125E0;-6.448000073E-1;5.178999901E-1;-8.076999784E-1
5.721531250E0;-1.647599936E0;3.176999986E-1;-1.212599993E0
5.741382812E0;-1.789299965E0;2.012999952E-1;-1.652400017E0
5.761235937E0;-1.403399944E0;4.711999893E-1;-1.827600002E0
5.781089062E0;-1.840000041E-2;4.451999962E-1;-1.467499971E0
5.800940625E0;-9.577999711E-1;-1.480000000E-2;-1.450699925E0
5.820793750E0;-2.871199846E0;-8.679999709E-1;-1.346699953E0
5.840648437E0;-3.727499962E0;-1.565999985E0;-1.291999936E0
5.860500000E0;-3.579799891E0;-1.441599965E0;-1.397199988E0
5.880353125E0;-3.405200005E0;-1.328999996E0;-1.340999961E0
5.900204687E0;-2.342499971E0;-7.714999914E-1;-4.453999996E-1
5.920057812E0;-1.347599983E0;-7.978999615E-1;4.808999896E-1
5.939910937E0;-8.290999532E-1;-7.555999756E-1;1.001399994E0
5.959762500E0;-4.156999886E-1;-4.080999792E-1;1.004500031E0
5.979615625E0;4.652999938E-1;7.392999530E-1;5.256000161E-1
5.999467187E0;1.165099978E0;2.304399967E0;-4.023000002E-1
6.019320312E0;1.442399979E0;3.108399868E0;-1.572699904E0
6.039173437E0;1.557699919E0;2.623699903E0;-8.987999558E-1
6.059026562E0;1.290499926E0;8.229999542E-1;9.280999899E-1
6.078878125E0;1.894899964E0;-1.146099925E0;1.738899946E0
6.098731250E0;2.914099932E0;-3.041199923E0;-1.014599919E0
6.118584375E0;2.600699902E0;-2.363299847E0;-4.866899967E0
6.138435937E0;1.980299950E0;8.348999619E-1;-4.126199722E0
6.158289062E0;2.309799910E0;2.307999849E0;-1.958799958E0
6.178142187E0;1.318099976E0;2.199599981E0;3.819999844E-2
6.197995312E0;-5.753999949E-1;2.299799919E0;5.958999991E-1
6.217846875E0;-1.368399978E0;3.800400019E0;9.535999894E-1
6.237700000E0;-2.124899864E0;4.962500095E0;2.500000000E0
6.257551562E0;-1.521499991E0;5.500499725E0;2.289399862E0
6.277404687E0;1.049700022E0;3.932699919E0;1.631399989E0
6.297257812E0;3.052500010E0;-8.413999677E-1;2.000400066E0
6.317110937E0;8.610300064E0;-1.214129925E1;-1.666659927E1
6.336962500E0;3.051100016E0;-6.083199978E0;-3.091899872E0
6.356815625E0;3.719999790E-1;1.651399970E0;1.189299941E0
6.376668750E0;2.178999931E-1;2.462800026E0;1.696699977E0
6.396521875E0;1.556999922E0;1.147099972E0;3.036799908E0
6.416373437E0;2.758499861E0;-1.206999943E-1;4.109699726E0
6.436226562E0;2.640899897E0;-1.419799924E0;2.444499969E0
6.456078125E0;3.676999807E-1;-1.221899986E0;-1.322199941E0
6.475931250E0;5.519999936E-2;3.522999883E-1;-1.656999946E0
6.495784375E0;-1.803699970E0;6.516999602E-1;-4.065999985E-1
6.515637500E0;-5.810999870E-1;9.775999784E-1;1.321299911E0
6.535489062E0;7.482999563E-1;1.268000007E-1;-6.766999960E-1
6.555342187E0;1.565899968E0;3.561999798E-1;-2.862999916E0
6.575195312E0;1.730899930E0;8.070999980E-1;-1.975699902E0
6.595048437E0;2.067699909E0;1.092800021E0;-3.404999971E-1
6.614900000E0;2.623699903E0;1.601799965E0;-7.719999552E-2
6.634753125E0;4.103300095E0;1.039999962E0;-3.055999875E-1
6.654606250E0;5.287600040E0;4.740999937E-1;-1.630000025E-2
6.674457812E0;5.457200050E0;9.523999691E-1;8.575999737E-1
