"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
4.381661000E0;-2.164435148E0;3.256767035E0;1.090202451E0
4.393565688E0;-1.805647850E0;7.101221085E-1;1.884431988E-1
4.405478188E0;-3.896622062E-1;1.596976258E-2;-2.299645841E-1
4.417389125E0;8.825955391E-1;-8.474620581E-1;-5.035798550E-1
4.429300063E0;1.067844748E0;-1.272257805E0;-7.782597542E-1
4.441211000E0;-7.154453397E-1;6.387905218E-3;-1.062521577E0
4.453123500E0;-1.191344261E0;-4.961272776E-1;-9.901252985E-1
4.465036000E0;-1.320167065E0;-9.965131879E-1;-8.634318113E-1
4.476964125E0;-1.684277654E0;-6.004630923E-1;-7.218332887E-1
4.488867250E0;-2.004737616E0;-2.129301615E-2;-7.420616150E-1
4.500770375E0;-2.339037895E0;6.430491209E-1;-1.138111711E0
4.512681313E0;-2.533869028E0;5.908812284E-1;-1.867397547E0
4.524592250E0;-2.748928547E0;1.373399645E-1;-2.983151674E0
4.536504750E0;-2.916078568E0;4.705756605E-1;-3.954113245E0
4.548415688E0;-2.917143345E0;3.576162100E0;-4.979372025E0
4.560328188E0;-1.823746920E0;6.079156399E0;-6.102578640E0
4.572239125E0;-8.080700040E-1;5.327512741E0;-6.926618576E0
4.584151625E0;5.376486778E-1;1.908918977E0;-6.933006287E0
4.596062563E0;1.942987800E0;-2.395464331E-1;-5.032604694E0
4.607973500E0;2.434856415E0;2.786191225E0;-2.468925238E0
