"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.853573500E0;-6.930876970E-1;-6.089802980E-1;2.270900249E0
3.865486000E0;-9.539271593E-1;-1.928082705E0;7.005402446E-1
3.877396937E0;-1.404274464E0;-2.210215092E0;-7.782597542E-1
3.889315687E0;-1.714087844E0;-1.189214945E0;-8.687551022E-1
3.901220375E0;-1.519256711E0;-7.803890705E-1;2.438050359E-1
3.913131312E0;-1.581006527E0;7.133160532E-2;1.489446521E0
3.925043812E0;-1.770514369E0;6.728593111E-1;2.483830452E0
3.936954750E0;-1.957892895E0;8.644964695E-1;2.857522964E0
3.948873500E0;-1.919565439E0;1.002901077E0;2.886268377E0
3.960779750E0;-1.848233819E0;6.728593111E-1;3.021479130E0
3.972689125E0;-1.629980445E0;-5.216789246E-2;3.382395744E0
3.984601625E0;-1.285033584E0;-1.124271274E0;3.603843212E0
3.996512562E0;-9.155997038E-1;-2.344361067E0;3.931755543E0
4.008429750E0;-8.091346622E-1;-2.727635384E0;4.273508549E0
4.020336000E0;-5.823640227E-1;-3.286577225E0;4.519443035E0
4.032246937E0;-4.375714958E-1;-2.464666605E0;4.862260342E0
4.044159437E0;-3.353650272E-1;-1.193473577E0;5.407361507E0
4.056070375E0;-2.438050359E-1;-5.003859103E-2;6.312314987E0
4.067982875E0;-3.981794119E-1;8.549146056E-1;6.527374268E0
4.079901625E0;-9.762848020E-1;1.960022211E0;6.245241642E0
4.091804750E0;-1.834393382E0;2.926725149E0;5.670330524E0
4.103717250E0;-1.864203572E0;2.451890945E0;5.379680634E0
4.115628187E0;-1.874850154E0;2.161241293E0;5.007052898E0
4.127546937E0;-2.274094105E0;2.281546831E0;4.683399200E0
4.139454750E0;-2.547709465E0;2.014319420E0;4.477921486E0
4.151364125E0;-2.477442503E0;1.302067995E0;4.226664066E0
4.163275062E0;-1.716217160E0;-2.108008713E-1;3.726277828E0
4.175187562E0;-5.770407319E-1;-1.085943818E0;2.902238131E0
4.187098500E0;7.665486336E-1;-2.785126686E0;1.865268230E0
4.199009437E0;2.722312212E0;-5.465917587E0;6.366612315E-1
4.210920375E0;4.575869083E0;-8.902610779E0;-2.044129670E-1
4.222832875E0;3.332357168E0;-6.180298328E0;-6.345319152E-1
4.234743812E0;1.957892895E0;-2.928854465E0;-8.964360356E-1
4.246656312E0;1.229671717E0;-5.333900452E-1;-8.740783334E-1
4.258567250E0;7.665486336E-1;1.181762457E0;-9.709615707E-1
4.270481312E0;5.962044597E-1;1.901466370E0;-1.533097267E0
4.282390687E0;5.887519121E-1;1.965345502E0;-2.229378939E0
4.294301625E0;6.111095548E-1;1.937664509E0;-2.189986706E0
4.306220375E0;4.727049768E-1;1.422373533E0;-2.016448736E0
4.318125062E0;1.256287992E-1;6.345319152E-1;-1.947246432E0
4.330036000E0;-1.873785406E-1;-1.213701963E-1;-1.819488287E0
4.341948500E0;-1.096590385E-1;-6.281439960E-2;-1.636368394E0
4.353861000E0;-5.962044746E-2;2.363524884E-1;-1.401080489E0
4.365771937E0;-4.045673087E-2;2.342231870E-1;-1.145564318E0
4.377684437E0;1.171115879E-2;2.650980651E-1;-9.124057889E-1
4.389595375E0;1.809906401E-2;4.258603454E-1;-8.432034850E-1
4.401506312E0;2.235766686E-2;5.312607884E-1;-9.336987734E-1
4.413418812E0;1.043357849E-1;6.462430358E-1;-1.132788539E0
4.425329750E0;2.331585288E-1;7.814537287E-1;-1.316973090E0
4.437245375E0;4.066966176E-1;7.228979468E-1;-1.487317204E0
4.449154750E0;6.781826019E-1;6.654067636E-1;-1.610816717E0
4.461065687E0;8.538499475E-1;7.633546591E-1;-1.667243242E0
4.472976625E0;1.030582070E0;1.000771761E0;-1.825876236E0
4.484892250E0;1.186021090E0;1.283968925E0;-1.941923141E0
4.496800062E0;1.330813527E0;1.446860433E0;-2.012190104E0
4.508711000E0;1.519256711E0;1.520321369E0;-2.015383959E0
4.520623500E0;1.457507014E0;1.790742755E0;-1.922759414E0
4.532534437E0;1.502222300E0;2.136754274E0;-1.883367300E0
