"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
4.145226562E0;3.208230257E0;-9.726837158E0;-2.484549284E0
4.157137500E0;3.495543957E0;-8.773551941E0;-1.984256983E0
4.169050000E0;3.470405102E0;-8.665555000E0;-1.297446609E0
4.180962500E0;3.775857210E0;-8.863095284E0;-7.075152993E-1
4.192873437E0;4.210577011E0;-9.265407562E0;-3.382623792E-1
4.204798437E0;4.511873245E0;-9.598641396E0;-1.804653406E-1
4.216696875E0;3.907509565E0;-9.583472252E0;1.815571040E-1
4.228607812E0;2.620367765E0;-9.607663155E0;4.566891789E-1
4.240518750E0;1.043278217E0;-9.681509972E0;6.924605966E-1
4.252431250E0;-3.882437572E-2;-9.632410049E0;6.926712394E-1
4.264351562E0;-5.162664652E-1;-1.014052677E1;-4.771165177E-2
4.276254687E0;-3.021482527E-1;-1.053394127E1;-3.988261223E-1
4.288165625E0;-1.167221218E-1;-1.060029888E1;-5.806705356E-1
4.300076562E0;2.446395308E-1;-1.020560074E1;-3.933577538E-1
4.311989062E0;7.111641169E-1;-9.581996918E0;2.975513935E-1
4.323900000E0;1.367405176E0;-9.176984787E0;1.258861661E0
4.335810937E0;1.599355459E0;-9.237921715E0;1.947098851E0
4.347723437E0;1.404122710E0;-9.808096886E0;2.211514711E0
4.359634375E0;1.125274777E0;-1.020530415E1;2.379127741E0
4.371546875E0;7.905367017E-1;-1.020097542E1;2.695095539E0
4.383462500E0;2.044169456E-1;-9.993167877E0;2.901954412E0
4.395370312E0;-5.740720630E-1;-9.983543396E0;2.814815044E0
4.407289062E0;-9.742677212E-1;-9.985995293E0;2.248270273E0
4.419196875E0;-1.094188452E0;-9.772048950E0;1.338148117E0
4.431104687E0;-2.776507735E-1;-9.667461395E0;3.256114433E-4
4.443018750E0;6.848374605E-1;-9.499512672E0;-7.321181893E-1
4.454928125E0;1.319214702E0;-9.467927933E0;-8.536286354E-1
4.466839062E0;1.111857653E0;-9.624538422E0;-6.021034122E-1
4.478750000E0;1.092052817E0;-9.314862251E0;1.771709323E-2
4.490662500E0;1.581226587E0;-9.005886078E0;3.235811591E-1
4.502581250E0;2.194707394E0;-8.906114578E0;4.496693611E-1
4.514485937E0;2.555580616E0;-9.452614784E0;2.781966627E-1
4.526396875E0;2.580796242E0;-9.831444740E0;3.796150386E-1
4.538309375E0;2.368057013E0;-1.004109097E1;7.107905746E-1
4.550220312E0;2.360970259E0;-9.942678452E0;7.080036998E-1
4.562131250E0;2.542690277E0;-9.733847618E0;3.126635849E-1
4.574043750E0;2.540228844E0;-9.481183052E0;-1.291145086E-1
4.585954687E0;2.257646084E0;-9.417007446E0;-2.869881690E-1
4.597867187E0;1.757813334E0;-9.912080765E0;1.874564141E-1
4.609779687E0;1.188376307E0;-1.020712280E1;3.690614104E-1
4.621696875E0;4.944314063E-1;-1.013332462E1;2.433466613E-1
4.633601562E0;-9.461885318E-3;-9.964303970E0;-2.036986686E-2
4.645512500E0;-1.068867445E-1;-9.779040337E0;-3.134776354E-1
4.657425000E0;1.092330515E-1;-9.872155190E0;-1.478658989E-2
4.669335937E0;6.356030703E-1;-1.010627937E1;7.287663221E-1
4.681248437E0;1.294707656E0;-1.034868717E1;1.664343596E0
4.693159375E0;2.056657553E0;-1.024200153E1;2.625519753E0
4.705070312E0;2.562399149E0;-9.971725464E0;3.133607864E0
4.716982812E0;2.883404016E0;-9.924224854E0;3.362982035E0
4.728893750E0;3.009425402E0;-9.910674095E0;3.437728643E0
4.740806250E0;3.054982185E0;-9.870997429E0;3.423593521E0
4.752721875E0;2.926978588E0;-9.783751488E0;3.172202349E0
4.764629687E0;2.797088385E0;-9.554616928E0;2.998363972E0
4.776540625E0;2.697470427E0;-9.392032623E0;2.873999834E0
4.788451562E0;2.534741402E0;-9.337089539E0;2.817918062E0
4.800382812E0;2.112298727E0;-9.225510597E0;2.598427057E0
4.812275000E0;1.209742188E0;-9.171535492E0;1.981134892E0
4.824185937E0;2.937014997E-1;-8.867116928E0;1.162758470E0
4.836098437E0;-2.826690376E-1;-8.673120499E0;1.839129925E-1
