"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.810298417E0;-4.737531066E-2;-1.230562906E0;-8.234049082E-2
3.820307417E0;4.060455653E-1;3.013251489E-1;-2.485744929E-1
3.830317417E0;2.809160274E-1;1.526982826E0;-3.480286145E-1
3.840296417E0;1.174480507E-1;1.259603688E0;-5.677751648E-1
3.850306417E0;-2.295722115E-1;2.333787489E-1;-5.232076871E-1
3.860316417E0;-4.612666699E-1;-2.161119211E-1;-3.251753569E-2
3.870295417E0;-2.619116995E-1;-5.292314887E-2;3.083400536E-1
3.880305417E0;2.389672253E-1;4.816971338E-1;8.395104790E-1
3.890315417E0;1.584341088E-1;6.774829638E-1;8.366055822E-1
3.900294417E0;-1.749793902E-1;9.907077813E-1;3.893964958E-1
3.910304417E0;1.682369658E-1;1.765727565E0;8.074946344E-1
3.920313417E0;1.861616054E-1;2.064315047E0;1.219296491E0
3.930323417E0;-2.862554124E-1;1.223211787E0;-5.601094651E-1
3.940302417E0;-5.143550026E-1;6.758030587E-1;-2.118421673E0
3.950312417E0;1.641138017E-2;7.546486688E-1;-1.772577578E0
3.960322417E0;6.459305111E-1;5.181393206E-1;-8.108591223E-1
3.970301417E0;4.371068519E-1;1.799153173E-1;1.082916033E-1
