"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
5.236026778E0;3.515865803E0;-4.487109184E0;-1.933443546E0
5.255468778E0;4.419848442E0;-3.886946678E0;-5.700289726E0
5.275411778E0;-3.402428627E-1;-4.283291340E0;-2.696142197E-1
5.285963778E0;-1.540976524E0;-3.574854374E0;2.853342056E0
5.305213778E0;-1.782193542E0;-1.666553497E0;6.920573711E0
5.325216778E0;-2.121281624E0;-1.511364460E0;1.992955685E0
5.336281778E0;-1.304087043E0;-1.549049377E0;2.699120522E0
5.355478778E0;4.496776462E-1;-1.807427406E-1;5.581422806E0
5.375341778E0;-1.758835316E-1;9.433836937E-1;5.424217224E0
5.385723778E0;-4.608838558E-1;1.639259815E0;5.642258644E0
5.396323778E0;-3.697003126E-1;2.236701488E0;5.895501137E0
5.415598778E0;-2.269232273E-1;3.127710104E0;5.458043575E0
5.435361778E0;8.143714666E-1;3.826888084E0;4.989537239E0
5.445568778E0;1.551449776E0;3.862743378E0;5.006269455E0
5.465357778E0;2.637092113E0;3.392640114E0;3.595523357E0
5.485957778E0;1.650571823E0;2.867396593E0;2.902621269E0
5.505265778E0;2.017214298E-1;3.481480122E0;3.171361446E0
5.515322778E0;-1.884811401E0;3.878845215E0;2.641875744E0
5.535173778E0;-1.896224260E0;4.061548233E0;1.470416069E0
5.545808778E0;-1.651407003E0;3.725897074E0;-7.448868752E-1
5.565748778E0;-2.846732140E0;1.498751163E0;-6.291991234E0
5.585466778E0;-2.738105536E0;-3.403378963E0;-1.074751472E1
5.595578778E0;-1.214813471E0;-5.558254242E0;-1.275883961E1
5.615419778E0;9.546289444E-1;-2.751664639E0;-6.994383812E0
5.636230778E0;1.189684868E0;2.594657183E0;1.221546173E1
5.655173778E0;-4.711384773E0;4.636769295E-1;1.053113556E1
5.675101778E0;-1.222504807E1;-1.732409000E0;-7.994537354E-1
5.687477778E0;-5.296218395E0;-5.734763145E-1;-4.857063293E-3
5.705084778E0;1.734779716E0;-4.020622253E0;1.858791351E0
5.715099778E0;2.485980511E0;-3.468186855E0;-1.186287403E0
5.735679778E0;9.507960081E-1;-7.391180992E-1;5.955986977E-1
5.755327778E0;-9.245415926E-1;-3.811082840E-1;3.412065268E0
5.775445778E0;-2.466115475E0;-6.725816727E-1;3.485116005E0
5.795199778E0;-3.310115337E0;-1.607607841E0;2.507287979E0
5.805294778E0;-3.284692287E0;-2.109560490E0;2.701819181E0
5.825059778E0;-1.734492183E0;-2.236302853E0;2.727898359E0
5.835092778E0;-5.156367421E-1;-1.985676765E0;2.443411350E0
5.845296778E0;5.606223941E-1;-1.594212055E0;2.389946222E0
5.865012778E0;1.444252253E0;-1.336029053E0;2.603854418E0
5.875369778E0;2.086663961E0;-1.297155380E0;2.526374102E0
5.895221778E0;2.577645540E0;-1.669793129E0;1.770605803E0
5.905794778E0;2.651782036E0;-2.584229469E0;1.106141806E0
5.925168778E0;2.501926422E0;-2.325953484E0;6.023783684E-1
5.935808778E0;2.768228292E0;-1.906562805E0;3.077239990E-1
5.955351778E0;3.414309025E0;-7.588911057E-1;7.443137169E-1
5.965882778E0;3.807670832E0;-1.792411804E-1;7.578554153E-1
5.985497778E0;4.459234715E0;6.141824722E-1;2.678594589E-1
5.995684778E0;4.729720116E0;6.907176971E-1;-4.177153111E-1
6.015108778E0;5.738275051E0;6.742029190E-1;-2.106451988E0
6.025870778E0;6.186839581E0;6.950578690E-1;-2.445111275E0
6.045415778E0;4.502850533E0;6.820802689E-1;-2.850969553E0
6.065126778E0;5.551686287E-1;1.015090942E0;-3.968069553E0
6.085282778E0;-2.062847614E0;2.421655178E0;-3.262327671E0
6.105153778E0;-5.156157494E0;3.936900139E0;-2.537957668E0
6.126319778E0;-3.506773472E0;4.678337097E0;-2.923199654E0
6.145037778E0;-9.737194777E-1;4.309577942E0;-2.767663479E0
6.155243778E0;3.076579571E-1;3.722167969E0;-2.661898851E0
6.165294778E0;1.047283173E0;2.678941250E0;-2.775885820E0
6.175346778E0;1.617054939E0;1.703688622E0;-2.788762093E0
6.185411778E0;1.751375198E0;9.118957520E-1;-2.443769693E0
6.195413778E0;1.222954750E0;1.778564453E-1;-9.611198902E-1
6.215131778E0;3.031806946E-1;-7.738380432E-1;3.179275990E0
6.225296778E0;4.392004013E-2;-9.576635361E-1;3.706741333E0
6.236320778E0;-7.334876060E-2;-1.225852966E0;3.416526556E0
