"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.745954721E2;5.093451506E1;7.408593547E0;2.707194435E2;8.538318276E-1;2.151640320E2;7.130693054E1;0.000000000E0
1.756163112E2;5.093451486E1;7.408593340E0;0.000000000E0;9.931790233E-1;2.151640320E2;1.098877411E2;0.000000000E0
1.766237070E2;5.093451482E1;7.408593298E0;0.000000000E0;1.093090415E0;2.985060425E2;1.125926590E2;0.000000000E0
1.776408747E2;5.093451481E1;7.408593290E0;0.000000000E0;1.161521196E0;3.407545471E2;1.127856979E2;0.000000000E0
1.786447815E2;5.093451481E1;7.408593288E0;0.000000000E0;1.011962295E0;3.407545471E2;1.192944794E2;0.000000000E0
1.796090148E2;5.093364633E1;7.409136145E0;2.662717463E2;8.774747849E0;1.899206390E2;1.900000000E1;0.000000000E0
1.806140893E2;5.093377614E1;7.408989786E0;2.669635107E2;0.000000000E0;1.899206390E2;1.900000000E1;0.000000000E0
1.816001169E2;5.093377614E1;7.408989786E0;2.667879431E2;0.000000000E0;1.899206390E2;1.900000000E1;0.000000000E0
1.826092143E2;5.093377614E1;7.408989786E0;2.151533605E2;0.000000000E0;3.142446289E2;6.902435303E1;0.000000000E0
1.836002508E2;5.093377614E1;7.408989786E0;2.222809545E2;0.000000000E0;1.520761719E2;9.249559784E1;0.000000000E0
1.845981705E2;5.093377614E1;7.408989786E0;2.246829931E2;0.000000000E0;1.508049316E2;8.335216522E1;0.000000000E0
1.856158419E2;5.093395439E1;7.408889688E0;2.217086196E2;2.772459269E0;1.501566620E2;8.131758118E1;0.000000000E0
1.866072966E2;5.093400128E1;7.408859991E0;2.234947651E2;2.336635828E0;1.964612122E2;8.769478607E1;0.000000000E0
1.875946497E2;5.093402453E1;7.408840938E0;2.251369398E2;2.043010712E0;2.272523651E2;8.146581268E1;0.000000000E0
