"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.662987562E0;3.885975480E-1;1.064650863E-1;-3.406882659E-2
3.674900062E0;4.397007823E-1;5.536184311E-1;-1.107236892E-1
3.686826625E0;4.279896319E-1;7.505788207E-1;-8.943066746E-2
3.698723500E0;3.917915225E-1;5.717175007E-1;-6.600835174E-2
3.710634437E0;3.555933833E-1;3.726277873E-2;-9.581857361E-3
3.722545375E0;3.534640670E-1;-6.526309848E-1;2.022836544E-2
3.734457875E0;3.268478215E-1;-1.213701963E0;4.045673087E-2
3.746368812E0;2.267706245E-1;-1.546937704E0;1.011418328E-1
3.758281312E0;1.405339092E-1;-1.802453876E0;1.394692659E-1
3.770192250E0;1.820552945E-1;-2.007931471E0;1.266934574E-1
3.782103187E0;3.343003690E-1;-2.343296528E0;9.688322991E-2
3.794015687E0;4.854807854E-1;-2.712730408E0;5.536184460E-2
3.805926625E0;6.792472601E-1;-2.871363401E0;-9.581857361E-3
3.817837562E0;7.495141625E-1;-2.882009745E0;-5.429719388E-2
3.829750062E0;7.676132321E-1;-2.809613466E0;-6.281439960E-2
3.841661000E0;6.877644658E-1;-2.686114073E0;2.448697016E-2
3.853573500E0;4.343775511E-1;-2.796837807E0;2.597748041E-1
3.865486000E0;4.471533373E-2;-3.058741808E0;6.494370103E-1
3.877396937E0;-2.640334070E-1;-3.174788713E0;1.076362014E0
3.889314125E0;-4.790928662E-1;-2.988474846E0;1.434084654E0
3.901218812E0;-6.015277505E-1;-2.413563490E0;1.524580002E0
3.913131312E0;-5.887519121E-1;-1.423438191E0;1.554390192E0
3.925050062E0;-6.473076940E-1;-9.997071624E-1;1.520321369E0
3.936954750E0;-7.399323583E-1;-1.006095052E0;1.409597754E0
3.948865687E0;-8.272337317E-1;-1.505416274E0;1.375528932E0
3.960778187E0;-7.995527983E-1;-2.308162928E0;1.537355781E0
3.972689125E0;-5.365840197E-1;-3.087487459E0;1.793936610E0
3.984600062E0;-1.458571702E-1;-3.388783693E0;1.921694756E0
3.996512562E0;1.767320335E-1;-3.433498859E0;1.894013882E0
4.008423500E0;3.577226698E-1;-3.241861820E0;1.823746920E0
4.020336000E0;4.343775511E-1;-3.134332180E0;1.826940894E0
4.032246937E0;4.886747301E-1;-3.451597929E0;1.897207856E0
4.044159437E0;5.685235262E-1;-4.046737671E0;2.056905508E0
4.056070375E0;7.260918617E-1;-4.617390633E0;2.232572794E0
4.067982875E0;9.986425042E-1;-4.910169601E0;2.335844040E0
4.079893812E0;1.254158735E0;-4.662106037E0;2.187857389E0
4.091804750E0;1.427696824E0;-3.916850328E0;1.880173326E0
4.103717250E0;1.525644660E0;-3.069388390E0;1.552260876E0
4.115628187E0;1.545873046E0;-2.544515610E0;1.266934514E0
4.127540687E0;1.522450686E0;-2.728700161E0;9.517978430E-1
4.139451625E0;1.552260876E0;-3.226956606E0;5.781053901E-1
4.151362562E0;1.667243242E0;-3.510153770E0;4.790928662E-1
4.163293812E0;1.765191078E0;-3.387718916E0;7.431262732E-1
4.175193812E0;1.788613439E0;-2.981022358E0;9.560564756E-1
4.187096937E0;1.652338147E0;-2.342231750E0;9.624443650E-1
4.199009437E0;1.372334957E0;-1.793936610E0;7.601606846E-1
4.210920375E0;9.635090232E-1;-1.362753034E0;4.173431396E-1
