"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.680960000E0;4.334236908E0;1.285915924E1;-1.444047089E0
3.690939000E0;3.300486603E0;1.238419693E1;-3.332070923E-1
3.700949000E0;2.973865814E0;1.233689529E1;7.640112305E-1
3.710959000E0;3.278182983E0;1.249272125E1;1.775607605E0
3.720968000E0;3.752696228E0;1.264450562E1;2.702480164E0
3.730948000E0;4.405039673E0;1.225007584E1;3.718118134E0
3.740957000E0;4.712350616E0;1.119581818E1;4.130061493E0
3.750967000E0;4.525539093E0;9.818382568E0;3.485352173E0
3.760977000E0;4.240382080E0;8.743018799E0;2.097588043E0
3.770987000E0;4.214934998E0;8.251441040E0;9.901908875E-1
3.780966000E0;4.268224182E0;8.283624115E0;4.924758911E-1
3.790976000E0;4.001329193E0;8.340056763E0;3.118016052E-1
3.800985000E0;3.939208374E0;8.587791595E0;3.653901672E-1
3.810995000E0;4.045038300E0;9.008716278E0;4.598437500E-1
3.820974000E0;4.100572815E0;9.331445160E0;5.273533630E-1
3.830984000E0;4.112697601E0;9.509125671E0;6.433621216E-1
3.840994000E0;4.027674408E0;9.504485321E0;7.384144592E-1
3.851004000E0;3.850293274E0;9.349856873E0;7.506889343E-1
3.860983000E0;3.643573151E0;9.129964142E0;7.970924377E-1
3.870993000E0;3.371289368E0;8.630303192E0;7.816744995E-1
3.881002000E0;3.182681580E0;8.261619873E0;7.556286621E-1
3.891012000E0;3.218756561E0;8.349636841E0;7.444020081E-1
3.900991000E0;3.257376251E0;8.382867737E0;7.176077271E-1
3.911001000E0;3.348836060E0;8.558751984E0;7.556286621E-1
3.921011000E0;3.525468750E0;9.092541962E0;7.717950439E-1
3.931021000E0;3.683689728E0;9.677974548E0;7.253915405E-1
3.941000000E0;3.741768951E0;9.677226105E0;5.551954651E-1
3.951010000E0;3.343896332E0;8.866811371E0;2.871029663E-1
3.961020000E0;3.057541809E0;8.324638824E0;1.011895752E-1
3.971029000E0;3.507206726E0;9.062753906E0;-1.032852173E-2
3.981039000E0;3.676804047E0;9.303453369E0;-2.688409424E-1
3.991018000E0;3.159030762E0;8.550070038E0;-5.354365540E-1
4.001028000E0;2.725532227E0;7.885452118E0;-6.318360901E-1
4.011038000E0;2.768043823E0;8.723708954E0;-5.276527405E-1
4.021048000E0;3.155737610E0;1.022314087E1;-4.239184570E-1
4.031027000E0;3.576063538E0;1.115944382E1;-4.090992737E-1
4.041037000E0;3.521576843E0;1.113624207E1;-5.932164001E-1
4.051046000E0;3.278182983E0;1.052221893E1;-8.869056702E-1
4.061056000E0;3.201692047E0;9.916129303E0;-1.019529877E0
4.071035000E0;3.169658661E0;9.422306213E0;-1.114731903E0
4.081045000E0;3.166215820E0;9.170829163E0;-1.282982025E0
4.091055000E0;3.331621857E0;9.116342468E0;-1.437460785E0
