"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.009067632E2;5.093896854E1;7.403578253E0;2.748621012E2;1.525568128E0;1.580851746E2;4.699999809E0;0.000000000E0
1.019057908E2;5.093895478E1;7.403583476E0;2.748011291E2;1.524608016E0;1.600855255E2;4.699999809E0;0.000000000E0
1.029097887E2;5.093894063E1;7.403587559E0;2.743239887E2;1.527164936E0;1.631230469E2;4.699999809E0;0.000000000E0
1.039037434E2;5.093892657E1;7.403592102E0;2.739259192E2;1.528545141E0;1.621482849E2;4.699999809E0;0.000000000E0
1.049141100E2;5.093891316E1;7.403597992E0;2.734823790E2;1.529266715E0;1.573641357E2;4.699999809E0;0.000000000E0
1.059358741E2;5.093889959E1;7.403602084E0;2.730522062E2;1.525027990E0;1.630922699E2;4.699999809E0;0.000000000E0
1.069218418E2;5.093888599E1;7.403607203E0;2.722337882E2;1.525757074E0;1.605552368E2;4.699999809E0;0.000000000E0
1.079388210E2;5.093887243E1;7.403613078E0;2.718973948E2;1.533878684E0;1.589514771E2;4.699999809E0;0.000000000E0
1.089072699E2;5.093885862E1;7.403618159E0;2.718226288E2;1.543352485E0;1.617941895E2;4.699999809E0;0.000000000E0
1.099229168E2;5.093884466E1;7.403623118E0;2.719759508E2;1.549053431E0;1.625926208E2;4.699999809E0;0.000000000E0
1.109095309E2;5.093883060E1;7.403628134E0;2.719998172E2;1.550265193E0;1.630055542E2;4.699999809E0;0.000000000E0
1.119081194E2;5.093881699E1;7.403633826E0;2.716962608E2;1.547976375E0;1.616423645E2;4.699999809E0;0.000000000E0
1.129112069E2;5.093880363E1;7.403639159E0;2.711557971E2;1.536220789E0;1.633455200E2;4.699999809E0;0.000000000E0
1.139048085E2;5.093879056E1;7.403644536E0;2.709359822E2;1.526453018E0;1.641334534E2;4.699999809E0;0.000000000E0
1.149054496E2;5.093877770E1;7.403649510E0;2.705892758E2;1.523367882E0;1.647529602E2;4.699999809E0;0.000000000E0
1.159065413E2;5.093876522E1;7.403655595E0;2.704307102E2;1.516935349E0;1.606148376E2;4.699999809E0;0.000000000E0
1.169148798E2;5.093875296E1;7.403662170E0;2.704629102E2;1.512767673E0;1.583639526E2;4.699999809E0;0.000000000E0
1.179246189E2;5.093874093E1;7.403666406E0;2.706201425E2;1.509698391E0;1.606128845E2;4.699999809E0;0.000000000E0
1.189079574E2;5.093872909E1;7.403669947E0;2.705588698E2;1.502436280E0;1.615938721E2;4.699999809E0;0.000000000E0
1.199215876E2;5.093871754E1;7.403674715E0;2.703580094E2;1.497678399E0;1.587113190E2;4.699999809E0;0.000000000E0
1.209088022E2;5.093870573E1;7.403678855E0;2.704292132E2;1.497423768E0;1.610252686E2;4.699999809E0;0.000000000E0
1.219109866E2;5.093869379E1;7.403682347E0;2.703607992E2;1.494112372E0;1.621719360E2;4.699999809E0;0.000000000E0
1.229061449E2;5.093868185E1;7.403685938E0;2.702148094E2;1.491969824E0;1.606414795E2;4.699999809E0;0.000000000E0
1.239133720E2;5.093867014E1;7.403690502E0;2.700289635E2;1.486372113E0;1.573294067E2;4.699999809E0;0.000000000E0
1.249078564E2;5.093865829E1;7.403694098E0;2.699752896E2;1.482532144E0;1.607271729E2;4.699999809E0;0.000000000E0
1.259279475E2;5.093864624E1;7.403696592E0;2.699601597E2;1.485033870E0;1.651162720E2;4.699999809E0;0.000000000E0
1.269047106E2;5.093863448E1;7.403699730E0;2.699901654E2;1.482079864E0;1.638008118E2;4.699999809E0;0.000000000E0
1.279084090E2;5.093862284E1;7.403703360E0;2.700450734E2;1.478659153E0;1.621228333E2;4.699999809E0;0.000000000E0
1.289085501E2;5.093861122E1;7.403706864E0;2.699929563E2;1.478881359E0;1.629887085E2;4.699999809E0;0.000000000E0
1.299151757E2;5.093859973E1;7.403710145E0;2.699615001E2;1.475110769E0;1.643433533E2;4.699999809E0;0.000000000E0
1.309114132E2;5.093858866E1;7.403714376E0;2.697872217E2;1.469930053E0;1.611213684E2;4.699999809E0;0.000000000E0
1.319049173E2;5.093857677E1;7.403718317E0;2.696181300E2;1.476607919E0;1.649951782E2;4.699999809E0;0.000000000E0
1.329094106E2;5.093856499E1;7.403722841E0;2.691619898E2;1.479488254E0;1.632904816E2;4.699999809E0;0.000000000E0
1.339126996E2;5.093855329E1;7.403727840E0;2.687003258E2;1.479023099E0;1.621079712E2;4.699999809E0;0.000000000E0
1.349317376E2;5.093854166E1;7.403733235E0;2.683166647E2;1.476103783E0;1.604540405E2;4.699999809E0;0.000000000E0
1.359427658E2;5.093853043E1;7.403733580E0;2.680007258E2;1.465086579E0;1.708761597E2;4.699999809E0;0.000000000E0
1.369470746E2;5.093851953E1;7.403733575E0;2.676799660E2;1.460818529E0;1.705690308E2;4.699999809E0;0.000000000E0
1.379061413E2;5.093850889E1;7.403732419E0;2.674174349E2;1.453700304E0;1.735863037E2;4.699999809E0;0.000000000E0
1.389181736E2;5.093849730E1;7.403732730E0;2.670514465E2;1.457542777E0;1.730558014E2;4.699999809E0;0.000000000E0
1.399095361E2;5.093848579E1;7.403736793E0;2.670514228E2;1.458270788E0;1.645661621E2;4.699999809E0;0.000000000E0
1.409084595E2;5.093847444E1;7.403741661E0;2.670513990E2;1.452995539E0;1.632643433E2;4.699999809E0;0.000000000E0
1.419049106E2;5.093846322E1;7.403746122E0;2.671563866E2;1.450834990E0;1.644195251E2;4.699999809E0;0.000000000E0
1.429114507E2;5.093845428E1;7.403749651E0;2.670534322E2;1.226629853E0;1.644710846E2;4.699999809E0;0.000000000E0
1.439469053E2;5.093844740E1;7.403751779E0;2.669299746E2;1.065530539E0;1.668138428E2;4.699999809E0;0.000000000E0
1.449059913E2;5.093844021E1;7.403753498E0;2.666638470E2;1.170151114E0;1.683315735E2;4.699999809E0;0.000000000E0
1.459109335E2;5.093843301E1;7.403755159E0;2.665867148E2;1.237839818E0;1.673725281E2;4.699999809E0;0.000000000E0
1.469124423E2;5.093842580E1;7.403756804E0;2.666391908E2;1.285386205E0;1.660469818E2;4.699999809E0;0.000000000E0
1.479029856E2;5.093841941E1;7.403760744E0;2.668802044E2;1.315839410E0;1.546179352E2;4.699999809E0;0.000000000E0
1.489071251E2;5.093841602E1;7.403763648E0;2.669294823E2;1.320776582E0;1.378017273E2;4.699999809E0;0.000000000E0
1.499176225E2;5.093840909E1;7.403763530E0;2.671552997E2;1.332140684E0;1.469721069E2;4.699999809E0;0.000000000E0
1.509141225E2;5.093839825E1;7.403761164E0;2.674622880E2;1.355742693E0;1.600601196E2;4.699999809E0;0.000000000E0
1.519069319E2;5.093838564E1;7.403758181E0;2.675815293E2;1.398037434E0;1.680843811E2;4.699999809E0;0.000000000E0
