"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
2.234125958E0	4.831630307E-1	-2.974784119E-1	-1.193815495E0
2.244104958E0	6.511500281E-1	-3.266345295E-1	-1.306546889E0
2.254114958E0	6.611318099E-1	-4.210816804E-1	-1.265132815E0
2.264124958E0	4.784501749E-1	-4.932985944E-1	-1.090041450E0
2.274103958E0	3.465621328E-1	-5.264220478E-1	-9.729532957E-1
2.284113958E0	3.451547080E-1	-5.086058740E-1	-9.608179843E-1
2.294123958E0	3.849701536E-1	-5.109054378E-1	-1.033571965E0
2.304102958E0	3.873236579E-1	-5.429401396E-1	-1.115616587E0
2.314112958E0	5.066507113E-1	-4.442069797E-1	-1.180636455E0
2.324121958E0	6.352806848E-1	-2.104417299E-1	-1.459534024E0
2.334101958E0	6.765006316E-1	5.170926690E-2	-1.890173271E0
2.344110958E0	7.912493151E-1	7.594623891E-1	-2.042503763E0
2.354120958E0	9.770217884E-1	6.389885505E-1	-1.758911465E0
2.364130958E0	1.308353094E0	-5.810030285E-1	-1.456576502E0
2.374109958E0	1.555752296E0	-1.398562183E0	-9.469127208E-1
2.384119958E0	1.473200721E0	-1.553424812E0	-7.055998850E-1
2.394129958E0	1.309999670E0	-1.222557191E0	-8.204368615E-1
2.404108958E0	1.086379924E0	-6.792318660E-1	-1.042942128E0
2.414118958E0	7.777118415E-1	-1.815347037E-1	-1.034991084E0
2.424128958E0	2.310486335E-1	-5.445570409E-2	-8.971090615E-1
2.434107958E0	2.346569502E-1	1.418414649E-1	-5.047842801E-1
2.444117958E0	8.255028892E-1	-1.151056561E-1	-5.097643536E-1
2.454126958E0	7.971637738E-1	-5.951106057E-1	-6.441772234E-1
2.464136958E0	7.523425269E-1	-7.776551235E-1	-3.493746436E-1
2.474115958E0	7.325882936E-1	-8.578502709E-1	2.903844237E-2
2.484125958E0	6.209088135E-1	-1.214851730E0	4.371226394E-1
2.494135958E0	5.312382531E-1	-1.392195442E0	7.689638221E-1
2.504114958E0	4.137361157E-1	-9.098773339E-1	8.109632027E-1
2.514124958E0	2.532429099E-1	-3.523388895E-1	6.761252403E-1
2.524134958E0	1.949824226E-1	-2.960278639E-1	6.897644556E-1
2.534113958E0	5.927088618E-2	-9.504736751E-2	7.656724244E-1
2.544123958E0	-2.820386928E-1	9.724308470E-1	1.026478708E0
2.554132958E0	-7.443458748E-1	1.079588968E0	1.035716139E0
2.564112958E0	-6.698693043E-1	6.494569668E-1	8.770612979E-1
2.574121958E0	-3.153912109E-1	1.038354403E-1	5.974942231E-1
