"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
4.859928125E0;1.688999981E-1;9.290000051E-2;-7.019999623E-2
4.879785937E0;4.069999978E-2;2.330999970E-1;-1.415999979E-1
4.899632812E0;1.231999993E-1;3.379999995E-1;8.999999845E-4
4.919485937E0;2.789999917E-2;1.579999924E-1;1.250000000E-1
4.939337500E0;4.102999866E-1;1.957999915E-1;3.689000010E-1
4.959190625E0;6.976999640E-1;6.279999763E-2;3.985999823E-1
4.979046875E0;7.402999997E-1;1.138999984E-1;1.714999974E-1
4.998896875E0;3.960999846E-1;2.329999954E-1;-4.281999767E-1
5.018748437E0;6.909999996E-2;3.226999938E-1;-5.256999731E-1
5.038601562E0;-2.454999983E-1;2.741999924E-1;-2.122000009E-1
5.058456250E0;3.099999856E-3;1.280999929E-1;-1.045999974E-1
5.078306250E0;1.961999983E-1;4.010000080E-2;-3.405999839E-1
5.098159375E0;2.636999786E-1;-1.869999990E-2;-3.227999806E-1
5.118010937E0;-4.349999875E-2;-6.539999694E-2;-2.829000056E-1
5.137864062E0;-4.432999790E-1;-2.237999886E-1;-6.250000000E-2
5.157715625E0;-5.636000037E-1;-3.734999895E-1;1.151999980E-1
5.177568750E0;-3.519999981E-1;-1.143999994E-1;2.663999796E-1
5.197421875E0;-1.176999956E-1;-9.300000034E-3;2.615999877E-1
5.217275000E0;1.553999931E-1;1.677999943E-1;1.090999991E-1
5.237128125E0;2.942999899E-1;2.031999975E-1;1.380999982E-1
5.256979687E0;2.158999890E-1;1.699999906E-2;1.702999920E-1
5.276832812E0;2.278999984E-1;2.143999934E-1;3.287000060E-1
5.296685937E0;2.687999904E-1;3.400000036E-1;2.990999818E-1
5.316537500E0;2.351999879E-1;2.761999965E-1;2.962000072E-1
5.336392187E0;1.199999941E-3;7.009999454E-2;2.328999937E-1
5.356242187E0;-5.810000002E-2;6.219999865E-2;4.619999826E-1
5.376095312E0;-5.099999718E-3;1.377999932E-1;4.486999810E-1
5.395948437E0;2.089999989E-2;1.070000008E-1;5.979999900E-1
5.415801562E0;7.039999962E-2;2.950000018E-2;6.230999827E-1
5.435653125E0;-3.529999778E-2;1.128999963E-1;5.586999655E-1
5.455506250E0;9.200000018E-2;1.231999993E-1;2.047999948E-1
5.475359375E0;1.977999955E-1;1.777999997E-1;1.301999986E-1
5.495210937E0;3.804000020E-1;3.610000014E-1;4.039999843E-2
5.515064062E0;3.782999814E-1;2.572000027E-1;8.509999514E-2
5.534917187E0;5.918999910E-1;3.067999780E-1;2.660000026E-1
5.554768750E0;7.951999903E-1;5.575000048E-1;3.048000038E-1
5.574621875E0;3.736999929E-1;2.449999899E-1;-4.900000058E-3
5.594475000E0;-2.088999897E-1;3.790000081E-2;4.690000042E-2
5.614328125E0;-6.128999591E-1;1.549999975E-2;3.084000051E-1
5.634179687E0;-5.618999600E-1;-9.089999646E-2;4.953999817E-1
5.654032812E0;-3.290999830E-1;-1.349999905E-1;6.990999579E-1
5.673885937E0;3.889999911E-2;1.865999997E-1;7.792999744E-1
5.693737500E0;3.113999963E-1;2.062999904E-1;5.181999803E-1
5.713590625E0;1.262999922E-1;6.539999694E-2;1.396999955E-1
5.733443750E0;-1.415999979E-1;2.559999935E-2;1.538999975E-1
5.753296875E0;-1.270000041E-1;1.079999954E-1;1.803999990E-1
5.773148437E0;1.387999952E-1;-1.187999994E-1;2.669999935E-2
5.793001562E0;2.615000010E-1;-2.453999966E-1;5.253999829E-1
5.812854687E0;7.574999928E-1;4.659999907E-1;7.098999619E-1
5.832706250E0;7.963999510E-1;5.783999562E-1;3.321000040E-1
5.852559375E0;4.377999902E-1;2.732000053E-1;-8.320000023E-2
5.872412500E0;-2.242999971E-1;1.418000013E-1;-2.775999904E-1
5.892265625E0;-4.997999966E-1;2.511999905E-1;-4.298999906E-1
5.912117187E0;-4.323999882E-1;2.653000057E-1;-3.840000033E-1
5.931970312E0;-7.759999484E-2;1.621999890E-1;8.119999617E-2
5.951821875E0;5.174999833E-1;1.696999967E-1;3.107999861E-1
5.971675000E0;7.330999970E-1;2.172999978E-1;2.182999998E-1
5.991528125E0;5.153999925E-1;2.703000009E-1;-1.118999943E-1
6.011381250E0;7.750000060E-2;9.479999542E-2;-1.451999992E-1
6.031232812E0;-1.127999946E-1;1.990000010E-1;-1.507999897E-1
6.051085937E0;-1.651999950E-1;9.749999642E-2;1.791999936E-1
6.070939062E0;-5.469999835E-2;1.699999906E-3;3.709000051E-1
6.090790625E0;1.299999934E-2;1.489000022E-1;3.100000024E-1
6.110643750E0;-1.367999911E-1;1.714999974E-1;2.135999948E-1
6.130496875E0;-5.895000100E-1;-2.213999927E-1;1.855999976E-1
6.150350000E0;-4.557999969E-1;-1.553999931E-1;2.115999907E-1
6.170201562E0;1.036999971E-1;-1.759999990E-1;2.690999806E-1
6.190054687E0;5.528999567E-1;1.179999951E-2;-3.150000051E-2
6.209907812E0;5.160999894E-1;1.689999998E-1;2.405999899E-1
6.229759375E0;1.389999986E-1;3.000999987E-1;2.570999861E-1
6.249612500E0;-9.829999506E-2;8.679999411E-2;4.069999754E-1
6.269465625E0;-1.261000037E-1;1.464999914E-1;6.922000051E-1
6.289317187E0;2.195999920E-1;2.915000021E-1;7.149999738E-1
6.309170312E0;2.727999985E-1;2.563000023E-1;2.260999978E-1
6.329023437E0;-4.312999845E-1;-3.689999878E-2;-2.453999966E-1
6.348875000E0;-3.432999849E-1;-1.059999969E-2;-4.500999749E-1
6.368729687E0;2.554999888E-1;3.249000013E-1;-3.233500004E0
6.388581250E0;6.147999763E-1;7.080999613E-1;-3.975999951E-1
6.408432812E0;1.192799926E0;4.585999846E-1;5.763999820E-1
6.428285937E0;1.719799995E0;4.290999770E-1;1.797000021E-1
6.448139062E0;1.554700017E0;1.422999948E-1;-1.557999998E-1
6.467996875E0;7.985000014E-1;-7.889999449E-2;-1.508999914E-1
6.487848437E0;-9.919999540E-2;-2.730999887E-1;-1.542000026E-1
6.507696875E0;-4.655999839E-1;-2.150999904E-1;2.854000032E-1
6.527548437E0;-4.944999814E-1;-3.106999993E-1;4.227999747E-1
6.547401562E0;-1.832999885E-1;5.680000037E-2;3.152000010E-1
6.567254687E0;1.693999916E-1;5.636999607E-1;6.559999585E-1
6.587106250E0;2.971999943E-1;5.554999709E-1;7.651000023E-1
6.606959375E0;5.825999975E-1;4.206999838E-1;6.861999631E-1
6.626812500E0;7.512999773E-1;3.337000012E-1;7.434999943E-1
6.646664062E0;1.692999899E-1;-1.982999891E-1;9.301999807E-1
6.666517187E0;4.614000022E-1;-6.069999933E-2;9.891999960E-1
6.686370312E0;7.238999605E-1;5.284999609E-1;1.122999936E-1
6.706221875E0;6.559999585E-1;2.588000000E-1;-5.004999638E-1
6.726075000E0;5.758999586E-1;4.002999961E-1;-2.540000081E-1
6.745928125E0;5.685999990E-1;4.733999968E-1;1.442999989E-1
6.765781250E0;4.831999838E-1;3.507999778E-1;-2.689999901E-2
6.785632812E0;6.800000072E-1;4.652999938E-1;-1.666999906E-1
