"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.899798612E2;5.095409837E1;6.971502453E0;3.726455427E1;1.740000010E0;2.246999969E2;4.000000000E0;1.000000000E2
1.909865561E2;5.095408542E1;6.971483007E0;3.726454038E1;1.939999938E0;2.206999969E2;4.000000000E0;1.000000000E2
1.919798466E2;5.095407130E1;6.971463896E0;3.726452379E1;1.829999924E0;2.191000061E2;4.000000000E0;1.000000000E2
1.930045328E2;5.095406111E1;6.971440678E0;3.726451834E1;1.639999986E0;2.203999939E2;4.000000000E0;1.000000000E2
1.939862655E2;5.095405407E1;6.971421568E0;3.726451669E1;1.509999990E0;2.216999969E2;4.000000000E0;1.000000000E2
1.949829507E2;5.095404607E1;6.971404217E0;3.726451179E1;1.480000019E0;2.261000061E2;4.000000000E0;1.000000000E2
1.959835762E2;5.095403961E1;6.971388040E0;3.726450934E1;1.189999938E0;2.238000031E2;4.000000000E0;1.000000000E2
1.970111943E2;5.095403027E1;6.971370941E0;3.726450144E1;1.480000019E0;2.228000031E2;4.000000000E0;1.000000000E2
1.980040723E2;5.095402063E1;6.971356273E0;3.626449124E1;1.360000014E0;2.205000000E2;4.000000000E0;1.000000000E2
1.990121103E2;5.095401413E1;6.971339677E0;3.626448899E1;1.350000024E0;2.221000061E2;4.000000000E0;1.000000000E2
2.000088665E2;5.095400428E1;6.971325763E0;3.626447783E1;1.639999986E0;2.278999939E2;4.000000000E0;1.000000000E2
2.010099525E2;5.095399687E1;6.971310088E0;3.626447300E1;1.439999938E0;2.355000000E2;4.000000000E0;1.000000000E2
2.020088335E2;5.095399100E1;6.971292486E0;3.626447278E1;1.199999928E0;2.378000031E2;4.000000000E0;1.000000000E2
2.030035850E2;5.095398522E1;6.971279746E0;3.626446938E1;1.100000024E0;2.290000000E2;4.000000000E0;1.000000000E2
2.040019527E2;5.095397864E1;6.971264491E0;3.726446603E1;1.350000024E0;2.216999969E2;4.000000000E0;1.000000000E2
2.050073244E2;5.095396766E1;6.971253678E0;3.626445034E1;1.459999919E0;2.221000061E2;4.000000000E0;1.000000000E2
2.059950591E2;5.095395701E1;6.971238926E0;3.726443808E1;1.490000010E0;2.176000061E2;4.000000000E0;1.000000000E2
2.070238312E2;5.095394532E1;6.971229035E0;3.626442024E1;1.409999967E0;2.153000031E2;4.000000000E0;1.000000000E2
2.080281574E2;5.095393488E1;6.971218139E0;3.726440576E1;1.370000005E0;2.133000031E2;4.000000000E0;1.000000000E2
2.090187493E2;5.095392470E1;6.971208081E0;3.726439122E1;1.539999962E0;2.171999969E2;4.000000000E0;1.000000000E2
2.100043519E2;5.095391426E1;6.971198190E0;3.726437604E1;1.279999971E0;2.153000031E2;4.500000000E0;1.000000000E2
2.109984707E2;5.095390387E1;6.971189808E0;3.726435991E1;1.309999943E0;2.123000031E2;4.000000000E0;1.000000000E2
2.120011797E2;5.095389364E1;6.971177151E0;3.726434708E1;1.379999995E0;2.180000000E2;4.500000000E0;1.000000000E2
2.130205291E2;5.095388417E1;6.971161477E0;3.726433793E1;1.409999967E0;2.210000000E2;4.500000000E0;1.000000000E2
2.140034275E2;5.095387424E1;6.971143875E0;3.726432913E1;1.549999952E0;2.271000061E2;4.500000000E0;1.000000000E2
2.150153029E2;5.095386334E1;6.971127028E0;3.726431778E1;1.569999933E0;2.268999939E2;4.500000000E0;1.000000000E2
2.160119859E2;5.095385446E1;6.971113617E0;3.726430830E1;1.360000014E0;2.241999969E2;4.000000000E0;1.000000000E2
2.169965943E2;5.095384402E1;6.971100122E0;3.726429560E1;1.610000014E0;2.256000061E2;4.000000000E0;1.000000000E2
2.179981962E2;5.095383543E1;6.971082687E0;3.726428952E1;1.459999919E0;2.253000031E2;4.000000000E0;1.000000000E2
2.190146135E2;5.095382621E1;6.971065924E0;3.726428164E1;1.519999981E0;2.251999969E2;4.000000000E0;1.000000000E2
2.199923533E2;5.095381603E1;6.971050920E0;3.726427052E1;1.419999957E0;2.221999969E2;4.000000000E0;1.000000000E2
2.210022549E2;5.095380844E1;6.971040359E0;3.726426181E1;1.490000010E0;2.218999939E2;4.000000000E0;1.000000000E2
2.220017129E2;5.095379868E1;6.971025607E0;3.726425140E1;1.469999909E0;2.236000061E2;4.000000000E0;1.000000000E2
2.229932248E2;5.095378807E1;6.971008759E0;3.726424066E1;1.639999986E0;2.215000000E2;3.500000000E0;1.000000000E2
2.240079486E2;5.095377504E1;6.970997779E0;3.726422075E1;1.599999905E0;2.120000000E2;3.500000000E0;1.000000000E2
2.250325934E2;5.095376272E1;6.970987301E0;3.726420200E1;1.549999952E0;2.091999969E2;3.500000000E0;1.000000000E2
2.260240601E2;5.095375262E1;6.970978668E0;3.726418666E1;1.490000010E0;2.066000061E2;4.000000000E0;1.000000000E2
2.270370715E2;5.095373611E1;6.970969532E0;3.726415814E1;1.439999938E0;2.121999969E2;4.000000000E0;1.000000000E2
2.280099001E2;5.095372542E1;6.970953522E0;3.726414665E1;1.549999952E0;2.183999939E2;4.000000000E0;1.000000000E2
2.290013868E2;5.095371406E1;6.970939524E0;3.626413236E1;1.480000019E0;2.131999969E2;4.000000000E0;1.000000000E2
2.300232706E2;5.095370019E1;6.970926952E0;3.626411178E1;1.730000019E0;2.178000031E2;4.000000000E0;1.000000000E2
2.310043308E2;5.095368975E1;6.970904907E0;3.626410498E1;1.709999919E0;2.223999939E2;4.000000000E0;1.000000000E2
