"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.118770859E1;5.093421464E1;7.407994645E0;2.594186869E2;3.150697947E0;2.921256714E2;7.595102787E0;0.000000000E0
2.219620286E1;5.093422634E1;7.407965471E0;2.593813115E2;3.036715746E0;2.919684143E2;7.244572639E0;0.000000000E0
2.319823828E1;5.093423782E1;7.407936004E0;2.592978850E2;3.226460457E0;3.001255493E2;7.286850452E0;0.000000000E0
2.419243047E1;5.093424906E1;7.407905885E0;2.592750052E2;3.357674837E0;3.047185974E2;7.275782585E0;0.000000000E0
2.518789713E1;5.093426026E1;7.407874818E0;2.594503682E2;3.175017118E0;2.993797607E2;7.556084156E0;0.000000000E0
2.619355755E1;5.093427264E1;7.407842864E0;2.600525527E2;3.310070276E0;2.973644104E2;7.319849014E0;0.000000000E0
2.719352630E1;5.093429180E1;7.407779646E0;2.598999163E2;3.298721075E0;2.923179016E2;6.849645615E0;0.000000000E0
2.818825859E1;5.093430583E1;7.407724389E0;2.597108582E2;2.963146687E0;2.901285400E2;6.449721813E0;0.000000000E0
2.919517213E1;5.093431745E1;7.407676948E0;2.596702590E2;2.689280748E0;2.945441895E2;6.817286968E0;0.000000000E0
3.019585651E1;5.093432677E1;7.407631327E0;2.593792882E2;2.714447260E0;2.944693604E2;6.856100559E0;0.000000000E0
3.119618203E1;5.093433492E1;7.407588503E0;2.593441424E2;2.699123383E0;2.972086182E2;7.925822258E0;0.000000000E0
3.219317005E1;5.093434242E1;7.407551945E0;2.590945752E2;2.415764093E0;3.012763977E2;7.136111259E0;0.000000000E0
3.318720130E1;5.093435182E1;7.407518099E0;2.592630700E2;2.472064495E0;3.068102417E2;8.160501480E0;0.000000000E0
3.419659505E1;5.093434359E1;7.407457022E0;2.596157810E2;2.523527622E0;3.021862183E2;6.959645271E0;0.000000000E0
3.520169557E1;5.093435245E1;7.407428350E0;2.601413300E2;2.880386353E0;3.081343994E2;6.811728954E0;0.000000000E0
3.619980859E1;5.093436477E1;7.407397718E0;2.606531816E2;2.505691290E0;3.083261108E2;6.727705479E0;0.000000000E0
3.720514453E1;5.093437654E1;7.407368497E0;2.603652571E2;2.341470480E0;3.014255676E2;8.738854408E0;0.000000000E0
3.819425755E1;5.093438042E1;7.407352036E0;2.604416292E2;2.555588484E0;3.043599243E2;6.724924088E0;0.000000000E0
3.919499453E1;5.093438517E1;7.407333356E0;2.606441029E2;2.539983511E0;3.004614258E2;6.435101509E0;0.000000000E0
4.019574921E1;5.093439339E1;7.407311970E0;2.608986476E2;2.583605766E0;2.984507446E2;6.867714405E0;0.000000000E0
4.119621276E1;5.093440329E1;7.407287321E0;2.613188468E2;2.904854298E0;2.947117004E2;6.565288544E0;0.000000000E0
4.219250078E1;5.093441340E1;7.407261267E0;2.615114471E2;3.130979538E0;2.994746094E2;6.939283371E0;0.000000000E0
4.319432369E1;5.093442419E1;7.407234375E0;2.614589320E2;3.029957533E0;2.949726868E2;6.888168812E0;0.000000000E0
4.422109244E1;5.093443554E1;7.407206873E0;2.611980138E2;2.967442036E0;2.949848022E2;8.158807755E0;0.000000000E0
4.522279557E1;5.093444610E1;7.407179176E0;2.612654939E2;3.151926041E0;3.008151855E2;1.050502586E1;0.000000000E0
4.619260390E1;5.093445782E1;7.407151299E0;2.611947926E2;3.276429653E0;2.964645996E2;9.073653221E0;0.000000000E0
4.719234609E1;5.093447195E1;7.407124352E0;2.612286790E2;3.378944874E0;2.953378296E2;8.433542252E0;0.000000000E0
4.819121588E1;5.093448787E1;7.407096532E0;2.613883932E2;3.184500933E0;2.975130005E2;7.393096447E0;0.000000000E0
4.922769088E1;5.093451269E1;7.407041541E0;2.620437457E2;2.951179981E0;3.016896973E2;7.016884804E0;0.000000000E0
5.022285963E1;5.093453500E1;7.406990965E0;2.624158572E2;2.977537632E0;3.014542236E2;7.347593784E0;0.000000000E0
5.120181484E1;5.093455422E1;7.406944981E0;2.633469202E2;2.980951309E0;3.012724304E2;6.613095760E0;0.000000000E0
5.218677682E1;5.093457194E1;7.406903333E0;2.636517572E2;2.942691803E0;3.021088257E2;6.881071568E0;0.000000000E0
