"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.543873500E0;2.384817898E-1;-4.716403186E-1;9.688322991E-2
3.555793812E0;1.756673902E-1;-3.928561509E-1;8.410741389E-2
3.567695375E0;1.320167035E-1;-3.066194355E-1;7.665485889E-2
3.579607875E0;1.224348471E-1;-2.480636388E-1;8.517206460E-2
3.591518812E0;1.479864717E-1;-1.958957613E-1;8.410741389E-2
3.603431312E0;1.596976221E-1;-1.373399645E-1;7.559020817E-2
3.615342250E0;1.426632106E-1;-7.026695460E-2;7.771950960E-2
3.627253187E0;1.054004356E-1;-4.258603323E-3;7.026695460E-2
3.639165687E0;5.429719388E-2;3.406882659E-2;6.174974889E-2
3.651076625E0;-1.064650831E-3;2.555162087E-2;4.152138159E-2
3.662989125E0;-2.235766686E-2;-1.384046115E-2;2.661627159E-2
3.674900062E0;-1.064650808E-2;-4.684463516E-2;5.323254038E-3
3.686812562E0;2.129301615E-2;-8.410741389E-2;-2.555162087E-2
3.698723500E0;6.920230389E-2;-1.309520602E-1;-2.555162087E-2
3.710636000E0;1.181762442E-1;-1.650208831E-1;-1.703441329E-2
3.722546937E0;1.234994978E-1;-1.990897059E-1;-2.235766686E-2
3.734461000E0;1.064650863E-1;-2.001543641E-1;-2.661627159E-2
3.746370375E0;8.410741389E-2;-1.586329788E-1;-3.193952609E-3
3.758281312E0;5.962044746E-2;-1.107236892E-1;4.684463516E-2
3.770192250E0;2.874557301E-2;-5.855579674E-2;8.623671532E-2
3.782104750E0;4.258603323E-3;-4.152138159E-2;1.022064835E-1
3.794015687E0;1.277581044E-2;-1.224348471E-1;8.517206460E-2
3.805928187E0;5.216789246E-2;-2.533869147E-1;4.152138159E-2
3.817839125E0;1.309520602E-1;-3.673045337E-1;1.809906401E-2
3.829751625E0;1.831199378E-1;-4.418300986E-1;3.193952516E-2
3.841664125E0;1.958957613E-1;-4.695110321E-1;4.790928960E-2
3.853576625E0;1.777966917E-1;-4.652524292E-1;3.832742944E-2
3.865486000E0;1.501157731E-1;-4.492826462E-1;3.513347730E-2
3.877396937E0;1.096590385E-1;-3.481408358E-1;4.471533373E-2
3.889309437E0;5.855579674E-2;-1.884431988E-1;5.429719388E-2
3.901228187E0;6.387905218E-3;-6.600835174E-2;5.216789246E-2
3.913131312E0;-3.406882659E-2;-2.342231758E-2;4.577998444E-2
3.925043812E0;-5.962044746E-2;1.277581044E-2;1.171115879E-2
3.936954750E0;-5.216789246E-2;5.110324174E-2;-4.258603323E-3
3.948865687E0;-3.513347730E-2;2.448697016E-2;-3.193952609E-3
3.960778187E0;-2.235766686E-2;-4.258603230E-2;-8.517206647E-3
3.972689125E0;3.193952609E-3;-1.234994978E-1;-1.490511186E-2
3.984601625E0;4.471533373E-2;-2.044129670E-1;-1.703441329E-2
3.996512562E0;5.323254317E-2;-2.480636388E-1;-5.110324174E-2
4.008425062E0;9.368927032E-2;-1.788613349E-1;-2.874557301E-2
4.020336000E0;9.475392103E-2;-1.181762442E-1;3.193952609E-3
4.032246937E0;7.452555746E-2;-8.943066746E-2;8.517206647E-3
4.044159437E0;3.726277873E-2;-1.320167035E-1;-6.387905218E-3
4.056075062E0;2.342231758E-2;-2.161241174E-1;-1.277581044E-2
4.067982875E0;3.726277873E-2;-2.512575984E-1;-1.277581044E-2
4.079900062E0;3.087487444E-2;-2.491282970E-1;-4.258603323E-3
4.091806312E0;5.323254038E-3;-2.406110913E-1;4.258603323E-3
4.103717250E0;1.064650808E-2;-1.767320335E-1;2.022836544E-2
4.115628187E0;1.916371472E-2;-1.384046078E-1;3.406882659E-2
4.127540687E0;1.809906401E-2;-1.064650863E-1;1.277581044E-2
4.139451625E0;2.235766686E-2;-1.054004356E-1;-1.171115879E-2
4.151364125E0;2.661627159E-2;-1.309520602E-1;-3.513347730E-2
4.163275062E0;4.684463516E-2;-1.948311031E-1;-4.897394031E-2
4.175187562E0;7.452555746E-2;-2.885203660E-1;-4.258603230E-2
4.187098500E0;8.943066746E-2;-3.843389452E-1;-3.193952516E-2
4.199014125E0;8.410741389E-2;-4.407654405E-1;-2.022836544E-2
4.210926625E0;9.155996889E-2;-4.535412490E-1;1.916371472E-2
4.222832875E0;9.049531817E-2;-4.397007823E-1;5.536184460E-2
4.234745375E0;7.559020817E-2;-3.896622062E-1;7.346090674E-2
4.246656312E0;6.281439960E-2;-3.811450005E-1;7.346090674E-2
4.258567250E0;7.878416032E-2;-3.981794119E-1;6.494370103E-2
4.270479750E0;1.139176413E-1;-3.715631366E-1;5.536184460E-2
4.282390687E0;1.298874021E-1;-3.406882584E-1;6.387905031E-2
4.294303187E0;1.330813617E-1;-2.949082851E-1;6.387905031E-2
4.306214125E0;1.224348471E-1;-2.533869147E-1;2.661627159E-2
4.318125062E0;9.262461960E-2;-2.384817898E-1;7.452555932E-3
4.330037562E0;7.133160532E-2;-2.076069117E-1;6.387905218E-3
4.341948500E0;6.707300246E-2;-1.554390192E-1;8.517206647E-3
4.353861000E0;6.494370103E-2;-1.117883399E-1;6.387905218E-3
4.365771937E0;6.600835174E-2;-7.771950960E-2;-6.387905218E-3
4.377684437E0;8.091346174E-2;-9.368927032E-2;-2.981022373E-2
4.389595375E0;7.878416032E-2;-1.586329788E-1;-4.471533373E-2
4.401506312E0;6.281439960E-2;-2.203827202E-1;-4.152138159E-2
4.413418812E0;5.536184460E-2;-1.820552945E-1;-3.300417587E-2
4.425329750E0;3.726277873E-2;-6.387905031E-2;-1.171115879E-2
4.437248500E0;8.517206647E-3;7.452555932E-3;1.064650808E-2
4.449154750E0;-1.171115879E-2;4.258603323E-3;2.661627159E-2
